ID,x,y,final_PM25,year,month
287903,121.5094089,25.2728785,12.970421555,2012,6
287904,121.5388381,25.2728785,12.807253788,2012,6
287905,121.5682672,25.2728785,13.201000901,2012,6
287906,121.5976963,25.2728785,14.183597588,2012,6
288816,121.4505507,25.24568191,13.917920953,2012,6
288817,121.4799798,25.24568191,12.876745209,2012,6
288818,121.5094089,25.24568191,12.05749155,2012,6
288819,121.5388381,25.24568191,11.703545735,2012,6
288820,121.5682672,25.24568191,12.119183798,2012,6
288821,121.5976963,25.24568191,13.638839563,2012,6
288822,121.6271254,25.24568191,15.618159658,2012,6
289731,121.4505507,25.21848531,13.835972432,2012,6
289732,121.4799798,25.21848531,12.414923197,2012,6
289733,121.5094089,25.21848531,11.215825106,2012,6
289734,121.5388381,25.21848531,10.673012312,2012,6
289735,121.5682672,25.21848531,10.4936962,2012,6
289736,121.5976963,25.21848531,13.130533936,2012,6
289737,121.6271254,25.21848531,16.155438239,2012,6
290645,121.4211216,25.19128872,15.66518325,2012,6
290646,121.4505507,25.19128872,14.380101915,2012,6
290647,121.4799798,25.19128872,12.479917326,2012,6
290648,121.5094089,25.19128872,10.4936962,2012,6
290649,121.5388381,25.19128872,10.4936962,2012,6
290650,121.5682672,25.19128872,10.461186821,2012,6
290651,121.5976963,25.19128872,12.612068576,2012,6
290652,121.6271254,25.19128872,16.943255534,2012,6
290653,121.6565545,25.19128872,18.723973729,2012,6
290654,121.6859836,25.19128872,21.885697233,2012,6
291559,121.3916925,25.16409213,17.095608313,2012,6
291560,121.4211216,25.16409213,17.046206081,2012,6
291561,121.4505507,25.16409213,15.989563562,2012,6
291562,121.4799798,25.16409213,13.973252811,2012,6
291563,121.5094089,25.16409213,10.4936962,2012,6
291564,121.5388381,25.16409213,10.4936962,2012,6
291565,121.5682672,25.16409213,10.4936962,2012,6
291566,121.5976963,25.16409213,10.4936962,2012,6
291567,121.6271254,25.16409213,18.311478607,2012,6
291568,121.6565545,25.16409213,19.66490703,2012,6
291569,121.6859836,25.16409213,21.798990878,2012,6
291570,121.7154127,25.16409213,21.386683281,2012,6
292474,121.3916925,25.13689554,18.310225727,2012,6
292475,121.4211216,25.13689554,18.998252676,2012,6
292476,121.4505507,25.13689554,18.727051944,2012,6
292477,121.4799798,25.13689554,17.611550685,2012,6
292478,121.5094089,25.13689554,16.403359594,2012,6
292479,121.5388381,25.13689554,15.321130671,2012,6
292480,121.5682672,25.13689554,13.803293871,2012,6
292481,121.5976963,25.13689554,10.4936962,2012,6
292482,121.6271254,25.13689554,18.899780712,2012,6
292483,121.6565545,25.13689554,20.239056477,2012,6
292484,121.6859836,25.13689554,21.396348177,2012,6
292485,121.7154127,25.13689554,22.018725885,2012,6
292486,121.7448418,25.13689554,22.905901688,2012,6
292487,121.7742709,25.13689554,23.433714897,2012,6
293383,121.2151179,25.10969895,20.045591987,2012,6
293384,121.244547,25.10969895,19.926363792,2012,6
293385,121.2739761,25.10969895,19.462251232,2012,6
293386,121.3034052,25.10969895,18.998649161,2012,6
293387,121.3328343,25.10969895,18.550739295,2012,6
293388,121.3622634,25.10969895,18.722007864,2012,6
293389,121.3916925,25.10969895,19.701324108,2012,6
293390,121.4211216,25.10969895,20.751468213,2012,6
293391,121.4505507,25.10969895,20.899214028,2012,6
293392,121.4799798,25.10969895,21.60197973,2012,6
293393,121.5094089,25.10969895,22.412821361,2012,6
293394,121.5388381,25.10969895,21.272418927,2012,6
293395,121.5682672,25.10969895,20.14656815,2012,6
293396,121.5976963,25.10969895,20.169075459,2012,6
293397,121.6271254,25.10969895,20.593839811,2012,6
293398,121.6565545,25.10969895,20.846420463,2012,6
293399,121.6859836,25.10969895,21.23139901,2012,6
293400,121.7154127,25.10969895,21.884921,2012,6
293401,121.7448418,25.10969895,23.405566047,2012,6
293402,121.7742709,25.10969895,24.052532676,2012,6
293403,121.8037,25.10969895,24.412279327,2012,6
293404,121.8331291,25.10969895,22.988443799,2012,6
293405,121.8625582,25.10969895,21.965353718,2012,6
293406,121.8919873,25.10969895,21.22743196,2012,6
293407,121.9214164,25.10969895,20.696795282,2012,6
294296,121.1562597,25.08250236,20.393593381,2012,6
294297,121.1856888,25.08250236,21.047379691,2012,6
294298,121.2151179,25.08250236,21.186800183,2012,6
294299,121.244547,25.08250236,20.797201603,2012,6
294300,121.2739761,25.08250236,20.155198855,2012,6
294301,121.3034052,25.08250236,19.594047395,2012,6
294302,121.3328343,25.08250236,19.476519218,2012,6
294303,121.3622634,25.08250236,19.067039933,2012,6
294304,121.3916925,25.08250236,20.257622447,2012,6
294305,121.4211216,25.08250236,22.562308411,2012,6
294306,121.4505507,25.08250236,23.278265176,2012,6
294307,121.4799798,25.08250236,24.005886947,2012,6
294308,121.5094089,25.08250236,24.611725111,2012,6
294309,121.5388381,25.08250236,23.621648965,2012,6
294310,121.5682672,25.08250236,22.268366864,2012,6
294311,121.5976963,25.08250236,22.008491867,2012,6
294312,121.6271254,25.08250236,22.401402743,2012,6
294313,121.6565545,25.08250236,22.509051791,2012,6
294314,121.6859836,25.08250236,22.351834428,2012,6
294315,121.7154127,25.08250236,22.346033113,2012,6
294316,121.7448418,25.08250236,22.704588164,2012,6
294317,121.7742709,25.08250236,23.014618127,2012,6
294318,121.8037,25.08250236,22.846863832,2012,6
294319,121.8331291,25.08250236,22.177881559,2012,6
294320,121.8625582,25.08250236,21.569045127,2012,6
294321,121.8919873,25.08250236,21.198410903,2012,6
295209,121.0974015,25.05530577,20.226255864,2012,6
295210,121.1268306,25.05530577,20.52488012,2012,6
295211,121.1562597,25.05530577,21.023028224,2012,6
295212,121.1856888,25.05530577,22.0893438,2012,6
295213,121.2151179,25.05530577,22.238438389,2012,6
295214,121.244547,25.05530577,21.396122979,2012,6
295215,121.2739761,25.05530577,20.553276969,2012,6
295216,121.3034052,25.05530577,20.264423377,2012,6
295217,121.3328343,25.05530577,20.663497401,2012,6
295218,121.3622634,25.05530577,20.466212044,2012,6
295219,121.3916925,25.05530577,21.998657125,2012,6
295220,121.4211216,25.05530577,24.371965896,2012,6
295221,121.4505507,25.05530577,24.86922652,2012,6
295222,121.4799798,25.05530577,25.084950041,2012,6
295223,121.5094089,25.05530577,25.34317074,2012,6
295224,121.5388381,25.05530577,24.350580331,2012,6
295225,121.5682672,25.05530577,22.564074134,2012,6
295226,121.5976963,25.05530577,22.35104634,2012,6
295227,121.6271254,25.05530577,22.545725091,2012,6
295228,121.6565545,25.05530577,22.462811288,2012,6
295229,121.6859836,25.05530577,22.424374971,2012,6
295230,121.7154127,25.05530577,22.397817879,2012,6
295231,121.7448418,25.05530577,22.468998022,2012,6
295232,121.7742709,25.05530577,22.512255783,2012,6
295233,121.8037,25.05530577,22.190812695,2012,6
295234,121.8331291,25.05530577,21.54393776,2012,6
295235,121.8625582,25.05530577,20.951289609,2012,6
295236,121.8919873,25.05530577,20.665211366,2012,6
295237,121.9214164,25.05530577,20.561351617,2012,6
296122,121.0385433,25.02810918,20.318332563,2012,6
296123,121.0679724,25.02810918,20.557709979,2012,6
296124,121.0974015,25.02810918,20.730024994,2012,6
296125,121.1268306,25.02810918,20.940956129,2012,6
296126,121.1562597,25.02810918,21.31883603,2012,6
296127,121.1856888,25.02810918,21.778056336,2012,6
296128,121.2151179,25.02810918,21.965720583,2012,6
296129,121.244547,25.02810918,21.338742121,2012,6
296130,121.2739761,25.02810918,20.735317073,2012,6
296131,121.3034052,25.02810918,21.023873997,2012,6
296132,121.3328343,25.02810918,20.927462182,2012,6
296133,121.3622634,25.02810918,21.374452484,2012,6
296134,121.3916925,25.02810918,22.954592149,2012,6
296135,121.4211216,25.02810918,24.857564354,2012,6
296136,121.4505507,25.02810918,25.401521496,2012,6
296137,121.4799798,25.02810918,25.792049195,2012,6
296138,121.5094089,25.02810918,25.92964313,2012,6
296139,121.5388381,25.02810918,23.833171068,2012,6
296140,121.5682672,25.02810918,21.677053886,2012,6
296141,121.5976963,25.02810918,21.260938576,2012,6
296142,121.6271254,25.02810918,21.350205854,2012,6
296143,121.6565545,25.02810918,21.304107071,2012,6
296144,121.6859836,25.02810918,21.422182747,2012,6
296145,121.7154127,25.02810918,21.740328279,2012,6
296146,121.7448418,25.02810918,22.042681428,2012,6
296147,121.7742709,25.02810918,22.147761834,2012,6
