ID,x,y,final_PM25,datetime
287903,121.5094089,25.2728785,23.55958056,200011
287904,121.5388381,25.2728785,23.94377992,200011
287905,121.5682672,25.2728785,24.56150101,200011
287906,121.5976963,25.2728785,25.22321322,200011
288816,121.4505507,25.24568191,24.73101779,200011
288817,121.4799798,25.24568191,24.49342032,200011
288818,121.5094089,25.24568191,24.01823545,200011
288819,121.5388381,25.24568191,24.05029625,200011
288820,121.5682672,25.24568191,24.99974838,200011
288821,121.5976963,25.24568191,26.24169063,200011
288822,121.6271254,25.24568191,27.17608305,200011
289731,121.4505507,25.21848531,26.37414066,200011
289732,121.4799798,25.21848531,24.99485632,200011
289733,121.5094089,25.21848531,23.00010654,200011
289734,121.5388381,25.21848531,22.60545218,200011
289735,121.5682672,25.21848531,21.269288,200011
289736,121.5976963,25.21848531,27.17694698,200011
289737,121.6271254,25.21848531,28.71806633,200011
290645,121.4211216,25.19128872,28.67054292,200011
290646,121.4505507,25.19128872,28.49322442,200011
290647,121.4799798,25.19128872,25.85244825,200011
290648,121.5094089,25.19128872,21.269288,200011
290649,121.5388381,25.19128872,21.269288,200011
290650,121.5682672,25.19128872,25.22927129,200011
290651,121.5976963,25.19128872,28.88548986,200011
290652,121.6271254,25.19128872,30.56847193,200011
290653,121.6565545,25.19128872,31.16405351,200011
290654,121.6859836,25.19128872,31.76847089,200011
291559,121.3916925,25.16409213,29.48180928,200011
291560,121.4211216,25.16409213,30.60198069,200011
291561,121.4505507,25.16409213,33.25379496,200011
291562,121.4799798,25.16409213,28.77051702,200011
291563,121.5094089,25.16409213,21.269288,200011
291564,121.5388381,25.16409213,21.269288,200011
291565,121.5682672,25.16409213,21.269288,200011
291566,121.5976963,25.16409213,21.269288,200011
291567,121.6271254,25.16409213,31.78059524,200011
291568,121.6565545,25.16409213,31.97816247,200011
291569,121.6859836,25.16409213,32.17673039,200011
291570,121.7154127,25.16409213,31.77270526,200011
292474,121.3916925,25.13689554,30.60186974,200011
292475,121.4211216,25.13689554,31.15567296,200011
292476,121.4505507,25.13689554,31.81599112,200011
292477,121.4799798,25.13689554,31.4142995,200011
292478,121.5094089,25.13689554,30.65288727,200011
292479,121.5388381,25.13689554,30.13405353,200011
292480,121.5682672,25.13689554,30.85483625,200011
292481,121.5976963,25.13689554,21.269288,200011
292482,121.6271254,25.13689554,32.3083947,200011
292483,121.6565545,25.13689554,32.53429187,200011
292484,121.6859836,25.13689554,32.5001515,200011
292485,121.7154127,25.13689554,32.35223967,200011
292486,121.7448418,25.13689554,32.40151286,200011
292487,121.7742709,25.13689554,32.17161118,200011
293383,121.2151179,25.10969895,28.10046936,200011
293384,121.244547,25.10969895,28.36557667,200011
293385,121.2739761,25.10969895,28.78067553,200011
293386,121.3034052,25.10969895,29.36462358,200011
293387,121.3328343,25.10969895,30.05840504,200011
293388,121.3622634,25.10969895,30.95612702,200011
293389,121.3916925,25.10969895,31.31418469,200011
293390,121.4211216,25.10969895,31.8260297,200011
293391,121.4505507,25.10969895,32.39185752,200011
293392,121.4799798,25.10969895,32.6496858,200011
293393,121.5094089,25.10969895,33.14736342,200011
293394,121.5388381,25.10969895,32.6903733,200011
293395,121.5682672,25.10969895,32.81679553,200011
293396,121.5976963,25.10969895,32.90252799,200011
293397,121.6271254,25.10969895,32.91249193,200011
293398,121.6565545,25.10969895,33.06417833,200011
293399,121.6859836,25.10969895,33.26188865,200011
293400,121.7154127,25.10969895,33.25460632,200011
293401,121.7448418,25.10969895,33.13443302,200011
293402,121.7742709,25.10969895,32.78852446,200011
293403,121.8037,25.10969895,32.26239485,200011
293404,121.8331291,25.10969895,31.89895623,200011
293405,121.8625582,25.10969895,31.57193653,200011
293406,121.8919873,25.10969895,31.21524754,200011
293407,121.9214164,25.10969895,30.85101438,200011
294296,121.1562597,25.08250236,28.57840145,200011
294297,121.1856888,25.08250236,28.57295278,200011
294298,121.2151179,25.08250236,28.71729534,200011
294299,121.244547,25.08250236,29.00954134,200011
294300,121.2739761,25.08250236,29.4709506,200011
294301,121.3034052,25.08250236,30.10589947,200011
294302,121.3328343,25.08250236,31.15670314,200011
294303,121.3622634,25.08250236,31.50263291,200011
294304,121.3916925,25.08250236,31.91412066,200011
294305,121.4211216,25.08250236,32.82511216,200011
294306,121.4505507,25.08250236,33.74478953,200011
294307,121.4799798,25.08250236,34.98355688,200011
294308,121.5094089,25.08250236,36.19902172,200011
294309,121.5388381,25.08250236,35.54431126,200011
294310,121.5682672,25.08250236,35.34046745,200011
294311,121.5976963,25.08250236,35.36951575,200011
294312,121.6271254,25.08250236,34.85936653,200011
294313,121.6565545,25.08250236,34.36163914,200011
294314,121.6859836,25.08250236,34.26709067,200011
294315,121.7154127,25.08250236,34.11388118,200011
294316,121.7448418,25.08250236,33.8859007,200011
294317,121.7742709,25.08250236,33.526381,200011
294318,121.8037,25.08250236,33.12958578,200011
294319,121.8331291,25.08250236,32.77408323,200011
294320,121.8625582,25.08250236,32.4198707,200011
294321,121.8919873,25.08250236,32.03094061,200011
295209,121.0974015,25.05530577,29.70424598,200011
295210,121.1268306,25.05530577,29.33749739,200011
295211,121.1562597,25.05530577,29.15613052,200011
295212,121.1856888,25.05530577,29.16108543,200011
295213,121.2151179,25.05530577,29.33621923,200011
295214,121.244547,25.05530577,29.6663905,200011
295215,121.2739761,25.05530577,30.14608919,200011
295216,121.3034052,25.05530577,31.06001761,200011
295217,121.3328343,25.05530577,31.92593514,200011
295218,121.3622634,25.05530577,32.19129116,200011
295219,121.3916925,25.05530577,32.92015398,200011
295220,121.4211216,25.05530577,34.28262765,200011
295221,121.4505507,25.05530577,35.29865505,200011
295222,121.4799798,25.05530577,37.08063575,200011
295223,121.5094089,25.05530577,39.09655376,200011
295224,121.5388381,25.05530577,38.35747636,200011
295225,121.5682672,25.05530577,37.46080969,200011
295226,121.5976963,25.05530577,37.69290508,200011
295227,121.6271254,25.05530577,37.35751801,200011
295228,121.6565545,25.05530577,36.70484889,200011
295229,121.6859836,25.05530577,36.14020062,200011
295230,121.7154127,25.05530577,35.45159577,200011
295231,121.7448418,25.05530577,34.95506781,200011
295232,121.7742709,25.05530577,34.54480687,200011
295233,121.8037,25.05530577,34.13319817,200011
295234,121.8331291,25.05530577,33.70701872,200011
295235,121.8625582,25.05530577,33.27297017,200011
295236,121.8919873,25.05530577,32.83161255,200011
295237,121.9214164,25.05530577,32.41231732,200011
296122,121.0385433,25.02810918,31.79651184,200011
296123,121.0679724,25.02810918,31.02500229,200011
296124,121.0974015,25.02810918,30.35826644,200011
296125,121.1268306,25.02810918,29.90373698,200011
296126,121.1562597,25.02810918,29.70498052,200011
296127,121.1856888,25.02810918,29.74039868,200011
296128,121.2151179,25.02810918,29.96652178,200011
296129,121.244547,25.02810918,30.36663226,200011
296130,121.2739761,25.02810918,30.9543056,200011
296131,121.3034052,25.02810918,31.80882595,200011
296132,121.3328343,25.02810918,32.24557424,200011
296133,121.3622634,25.02810918,32.82879614,200011
296134,121.3916925,25.02810918,34.04400121,200011
296135,121.4211216,25.02810918,35.48946454,200011
296136,121.4505507,25.02810918,36.90478187,200011
296137,121.4799798,25.02810918,38.0776192,200011
296138,121.5094089,25.02810918,39.15139342,200011
296139,121.5388381,25.02810918,39.59881344,200011
296140,121.5682672,25.02810918,39.4946461,200011
296141,121.5976963,25.02810918,39.38966649,200011
296142,121.6271254,25.02810918,39.19355041,200011
296143,121.6565545,25.02810918,38.6583047,200011
296144,121.6859836,25.02810918,37.88772558,200011
296145,121.7154127,25.02810918,36.89322696,200011
296146,121.7448418,25.02810918,36.00559759,200011
296147,121.7742709,25.02810918,35.43763019,200011
296148,121.8037,25.02810918,35.018044,200011
296149,121.8331291,25.02810918,34.62655035,200011
296150,121.8625582,25.02810918,34.21010544,200011
296151,121.8919873,25.02810918,33.72395382,200011
296152,121.9214164,25.02810918,33.23984997,200011
297037,121.0385433,25.00091259,32.89383278,200011
297038,121.0679724,25.00091259,31.87864646,200011
297039,121.0974015,25.00091259,30.98332492,200011
297040,121.1268306,25.00091259,30.41228145,200011
297041,121.1562597,25.00091259,30.21870425,200011
297042,121.1856888,25.00091259,30.31982535,200011
297043,121.2151179,25.00091259,30.61673004,200011
297044,121.244547,25.00091259,31.03960484,200011
297045,121.2739761,25.00091259,31.73693298,200011
297046,121.3034052,25.00091259,32.1731245,200011
297047,121.3328343,25.00091259,32.5065136,200011
297048,121.3622634,25.00091259,33.62187961,200011
297049,121.3916925,25.00091259,35.05203307,200011
297050,121.4211216,25.00091259,35.67465204,200011
297051,121.4505507,25.00091259,37.63594766,200011
297052,121.4799798,25.00091259,38.98305143,200011
297053,121.5094089,25.00091259,39.8262811,200011
297054,121.5388381,25.00091259,39.86865679,200011
297055,121.5682672,25.00091259,40.05354681,200011
297056,121.5976963,25.00091259,39.94658191,200011
297057,121.6271254,25.00091259,39.63138999,200011
297058,121.6565545,25.00091259,39.256719,200011
297059,121.6859836,25.00091259,38.7652711,200011
297060,121.7154127,25.00091259,38.05006717,200011
297061,121.7448418,25.00091259,37.13036717,200011
297062,121.7742709,25.00091259,36.20211467,200011
297063,121.8037,25.00091259,35.55973364,200011
297064,121.8331291,25.00091259,35.16036869,200011
297065,121.8625582,25.00091259,34.81222544,200011
297066,121.8919873,25.00091259,34.22755394,200011
297067,121.9214164,25.00091259,33.23609174,200011
297068,121.9508455,25.00091259,32.88266108,200011
297069,121.9802746,25.00091259,32.42580248,200011
297951,121.0091142,24.973716,35.34795525,200011
297952,121.0385433,24.973716,34.22510106,200011
297953,121.0679724,24.973716,32.84862416,200011
297954,121.0974015,24.973716,31.56505698,200011
297955,121.1268306,24.973716,30.84079663,200011
297956,121.1562597,24.973716,30.71010527,200011
297957,121.1856888,24.973716,30.93198293,200011
297958,121.2151179,24.973716,31.30258247,200011
297959,121.244547,24.973716,31.8500566,200011
297960,121.2739761,24.973716,32.26081467,200011
297961,121.3034052,24.973716,32.42686691,200011
297962,121.3328343,24.973716,33.09802359,200011
297963,121.3622634,24.973716,34.59496574,200011
297964,121.3916925,24.973716,35.56039136,200011
297965,121.4211216,24.973716,35.98234558,200011
297966,121.4505507,24.973716,37.61360498,200011
297967,121.4799798,24.973716,39.37751738,200011
297968,121.5094089,24.973716,39.84943424,200011
