ID,x,y,final_PM25,year,month
287903,121.5094089,25.2728785,26.103168913,2009,4
287904,121.5388381,25.2728785,25.721448689,2009,4
287905,121.5682672,25.2728785,25.938854445,2009,4
287906,121.5976963,25.2728785,26.541979286,2009,4
288816,121.4505507,25.24568191,28.66368588,2009,4
288817,121.4799798,25.24568191,26.925260094,2009,4
288818,121.5094089,25.24568191,25.218081786,2009,4
288819,121.5388381,25.24568191,24.537421997,2009,4
288820,121.5682672,25.24568191,25.275375529,2009,4
288821,121.5976963,25.24568191,26.59087951,2009,4
288822,121.6271254,25.24568191,27.681960681,2009,4
289731,121.4505507,25.21848531,29.659863022,2009,4
289732,121.4799798,25.21848531,26.711361829,2009,4
289733,121.5094089,25.21848531,22.884633064,2009,4
289734,121.5388381,25.21848531,21.560899277,2009,4
289735,121.5682672,25.21848531,19.0324495,2009,4
289736,121.5976963,25.21848531,27.131845968,2009,4
289737,121.6271254,25.21848531,28.786185267,2009,4
290645,121.4211216,25.19128872,32.983304572,2009,4
290646,121.4505507,25.19128872,31.266020707,2009,4
290647,121.4799798,25.19128872,27.261402547,2009,4
290648,121.5094089,25.19128872,19.0324495,2009,4
290649,121.5388381,25.19128872,19.0324495,2009,4
290650,121.5682672,25.19128872,23.987666904,2009,4
290651,121.5976963,25.19128872,28.734418491,2009,4
290652,121.6271254,25.19128872,30.297351981,2009,4
290653,121.6565545,25.19128872,30.233377715,2009,4
290654,121.6859836,25.19128872,29.798909937,2009,4
291559,121.3916925,25.16409213,34.711542929,2009,4
291560,121.4211216,25.16409213,34.624222865,2009,4
291561,121.4505507,25.16409213,33.673996248,2009,4
291562,121.4799798,25.16409213,30.85512142,2009,4
291563,121.5094089,25.16409213,19.0324495,2009,4
291564,121.5388381,25.16409213,19.0324495,2009,4
291565,121.5682672,25.16409213,19.0324495,2009,4
291566,121.5976963,25.16409213,19.0324495,2009,4
291567,121.6271254,25.16409213,31.793617656,2009,4
291568,121.6565545,25.16409213,30.930382338,2009,4
291569,121.6859836,25.16409213,30.127595598,2009,4
291570,121.7154127,25.16409213,30.202570353,2009,4
292474,121.3916925,25.13689554,35.51034116,2009,4
292475,121.4211216,25.13689554,35.50921249,2009,4
292476,121.4505507,25.13689554,35.368468,2009,4
292477,121.4799798,25.13689554,35.026730329,2009,4
292478,121.5094089,25.13689554,34.472537136,2009,4
292479,121.5388381,25.13689554,33.546996723,2009,4
292480,121.5682672,25.13689554,33.45179455,2009,4
292481,121.5976963,25.13689554,19.0324495,2009,4
292482,121.6271254,25.13689554,32.334730196,2009,4
292483,121.6565545,25.13689554,31.322098161,2009,4
