ID,x,y,final_PM25,year,month
287903,121.5094089,25.2728785,16.840516692,2009,3
287904,121.5388381,25.2728785,17.231158647,2009,3
287905,121.5682672,25.2728785,17.412801674,2009,3
287906,121.5976963,25.2728785,17.421027903,2009,3
288816,121.4505507,25.24568191,16.422326578,2009,3
288817,121.4799798,25.24568191,16.758678174,2009,3
288818,121.5094089,25.24568191,17.552745935,2009,3
288819,121.5388381,25.24568191,18.096250272,2009,3
288820,121.5682672,25.24568191,18.142223596,2009,3
288821,121.5976963,25.24568191,18.081407569,2009,3
288822,121.6271254,25.24568191,18.060000132,2009,3
289731,121.4505507,25.21848531,16.846528235,2009,3
289732,121.4799798,25.21848531,17.492034971,2009,3
289733,121.5094089,25.21848531,19.256668786,2009,3
289734,121.5388381,25.21848531,20.137234114,2009,3
289735,121.5682672,25.21848531,14.449122,2009,3
289736,121.5976963,25.21848531,18.643948382,2009,3
289737,121.6271254,25.21848531,18.900181869,2009,3
290645,121.4211216,25.19128872,17.962215506,2009,3
290646,121.4505507,25.19128872,17.78061086,2009,3
290647,121.4799798,25.19128872,18.438299673,2009,3
290648,121.5094089,25.19128872,14.449122,2009,3
290649,121.5388381,25.19128872,14.449122,2009,3
290650,121.5682672,25.19128872,20.016779036,2009,3
290651,121.5976963,25.19128872,19.037310105,2009,3
290652,121.6271254,25.19128872,19.648091518,2009,3
290653,121.6565545,25.19128872,20.630110283,2009,3
290654,121.6859836,25.19128872,21.740440226,2009,3
291559,121.3916925,25.16409213,19.803238941,2009,3
291560,121.4211216,25.16409213,19.806825396,2009,3
291561,121.4505507,25.16409213,19.671506676,2009,3
291562,121.4799798,25.16409213,19.405366805,2009,3
291563,121.5094089,25.16409213,14.449122,2009,3
291564,121.5388381,25.16409213,14.449122,2009,3
291565,121.5682672,25.16409213,14.449122,2009,3
291566,121.5976963,25.16409213,14.449122,2009,3
291567,121.6271254,25.16409213,20.800822578,2009,3
291568,121.6565545,25.16409213,22.045062554,2009,3
291569,121.6859836,25.16409213,23.37619325,2009,3
291570,121.7154127,25.16409213,23.893312809,2009,3
292474,121.3916925,25.13689554,21.713231566,2009,3
292475,121.4211216,25.13689554,22.212260699,2009,3
292476,121.4505507,25.13689554,22.71151967,2009,3
292477,121.4799798,25.13689554,22.75368145,2009,3
292478,121.5094089,25.13689554,22.543887424,2009,3
292479,121.5388381,25.13689554,21.948726546,2009,3
292480,121.5682672,25.13689554,21.935492257,2009,3
292481,121.5976963,25.13689554,14.449122,2009,3
292482,121.6271254,25.13689554,22.788610201,2009,3
292483,121.6565545,25.13689554,23.65162857,2009,3
292484,121.6859836,25.13689554,24.731610967,2009,3
292485,121.7154127,25.13689554,25.871395764,2009,3
292486,121.7448418,25.13689554,27.288279014,2009,3
292487,121.7742709,25.13689554,27.077097973,2009,3
293383,121.2151179,25.10969895,22.316923516,2009,3
293384,121.244547,25.10969895,22.357303006,2009,3
