ID,x,y,final_PM25,year,month
287903,121.5094089,25.2728785,25.987495576,2010,2
287904,121.5388381,25.2728785,26.05102372,2010,2
287905,121.5682672,25.2728785,27.06519096,2010,2
287906,121.5976963,25.2728785,28.254277011,2010,2
288816,121.4505507,25.24568191,27.293041639,2010,2
288817,121.4799798,25.24568191,25.272308639,2010,2
288818,121.5094089,25.24568191,23.456258774,2010,2
288819,121.5388381,25.24568191,23.282905971,2010,2
288820,121.5682672,25.24568191,25.232490988,2010,2
288821,121.5976963,25.24568191,27.735630846,2010,2
288822,121.6271254,25.24568191,29.131898105,2010,2
289731,121.4505507,25.21848531,27.016682104,2010,2
289732,121.4799798,25.21848531,23.331109787,2010,2
289733,121.5094089,25.21848531,18.862989098,2010,2
289734,121.5388381,25.21848531,17.839265914,2010,2
289735,121.5682672,25.21848531,11.3928277,2010,2
289736,121.5976963,25.21848531,26.915034542,2010,2
289737,121.6271254,25.21848531,29.194670353,2010,2
290645,121.4211216,25.19128872,29.736888043,2010,2
290646,121.4505507,25.19128872,27.701820544,2010,2
290647,121.4799798,25.19128872,22.632133459,2010,2
290648,121.5094089,25.19128872,11.3928277,2010,2
290649,121.5388381,25.19128872,11.3928277,2010,2
290650,121.5682672,25.19128872,19.552364129,2010,2
290651,121.5976963,25.19128872,26.575959317,2010,2
290652,121.6271254,25.19128872,28.853313072,2010,2
290653,121.6565545,25.19128872,28.220241847,2010,2
290654,121.6859836,25.19128872,27.21452121,2010,2
291559,121.3916925,25.16409213,30.85134957,2010,2
291560,121.4211216,25.16409213,30.683813106,2010,2
291561,121.4505507,25.16409213,29.60253098,2010,2
291562,121.4799798,25.16409213,25.996643355,2010,2
291563,121.5094089,25.16409213,11.3928277,2010,2
291564,121.5388381,25.16409213,11.3928277,2010,2
291565,121.5682672,25.16409213,11.3928277,2010,2
291566,121.5976963,25.16409213,11.3928277,2010,2
291567,121.6271254,25.16409213,28.506804403,2010,2
291568,121.6565545,25.16409213,27.561507239,2010,2
291569,121.6859836,25.16409213,26.587047317,2010,2
291570,121.7154127,25.16409213,26.107515842,2010,2
292474,121.3916925,25.13689554,31.182879567,2010,2
292475,121.4211216,25.13689554,31.075188967,2010,2
292476,121.4505507,25.13689554,30.796540139,2010,2
292477,121.4799798,25.13689554,30.066970627,2010,2
292478,121.5094089,25.13689554,28.997842281,2010,2
292479,121.5388381,25.13689554,28.153114008,2010,2
292480,121.5682672,25.13689554,28.493904515,2010,2
292481,121.5976963,25.13689554,11.3928277,2010,2
292482,121.6271254,25.13689554,28.272662955,2010,2
292483,121.6565545,25.13689554,27.466439028,2010,2
292484,121.6859836,25.13689554,26.716598986,2010,2
292485,121.7154127,25.13689554,26.3370852,2010,2
292486,121.7448418,25.13689554,26.209808764,2010,2
292487,121.7742709,25.13689554,25.9210779,2010,2
293383,121.2151179,25.10969895,29.881778521,2010,2
293384,121.244547,25.10969895,30.105930019,2010,2
293385,121.2739761,25.10969895,30.370562542,2010,2
293386,121.3034052,25.10969895,30.711754054,2010,2
293387,121.3328343,25.10969895,31.045269105,2010,2
293388,121.3622634,25.10969895,31.195010698,2010,2
293389,121.3916925,25.10969895,31.21447484,2010,2
293390,121.4211216,25.10969895,31.238023222,2010,2
293391,121.4505507,25.10969895,31.100482836,2010,2
293392,121.4799798,25.10969895,30.089502847,2010,2
293393,121.5094089,25.10969895,29.113461398,2010,2
293394,121.5388381,25.10969895,28.553723969,2010,2
293395,121.5682672,25.10969895,28.843346014,2010,2
293396,121.5976963,25.10969895,28.602914099,2010,2
293397,121.6271254,25.10969895,28.142761356,2010,2
293398,121.6565545,25.10969895,27.620785042,2010,2
293399,121.6859836,25.10969895,27.212740692,2010,2
293400,121.7154127,25.10969895,26.805034616,2010,2
293401,121.7448418,25.10969895,26.488282403,2010,2
293402,121.7742709,25.10969895,26.176770989,2010,2
293403,121.8037,25.10969895,25.966513076,2010,2
293404,121.8331291,25.10969895,26.163547985,2010,2
293405,121.8625582,25.10969895,26.363565153,2010,2
293406,121.8919873,25.10969895,26.384973916,2010,2
293407,121.9214164,25.10969895,26.300995343,2010,2
294296,121.1562597,25.08250236,29.207625721,2010,2
294297,121.1856888,25.08250236,29.503581362,2010,2
294298,121.2151179,25.08250236,29.696974945,2010,2
294299,121.244547,25.08250236,29.966697365,2010,2
294300,121.2739761,25.08250236,30.342700257,2010,2
294301,121.3034052,25.08250236,30.746292719,2010,2
294302,121.3328343,25.08250236,30.993285547,2010,2
294303,121.3622634,25.08250236,30.46057497,2010,2
294304,121.3916925,25.08250236,30.66888412,2010,2
294305,121.4211216,25.08250236,31.35492907,2010,2
294306,121.4505507,25.08250236,31.370448554,2010,2
294307,121.4799798,25.08250236,31.187127976,2010,2
294308,121.5094089,25.08250236,30.551210697,2010,2
294309,121.5388381,25.08250236,29.100130574,2010,2
294310,121.5682672,25.08250236,28.681741599,2010,2
294311,121.5976963,25.08250236,28.414296101,2010,2
294312,121.6271254,25.08250236,28.148984738,2010,2
294313,121.6565545,25.08250236,27.92482074,2010,2
294314,121.6859836,25.08250236,27.614505004,2010,2
294315,121.7154127,25.08250236,27.199654251,2010,2
294316,121.7448418,25.08250236,26.848019508,2010,2
294317,121.7742709,25.08250236,26.661618363,2010,2
294318,121.8037,25.08250236,26.67618256,2010,2
294319,121.8331291,25.08250236,26.829244751,2010,2
294320,121.8625582,25.08250236,26.940038699,2010,2
294321,121.8919873,25.08250236,26.918877436,2010,2
295209,121.0974015,25.05530577,28.105641119,2010,2
295210,121.1268306,25.05530577,28.393435022,2010,2
295211,121.1562597,25.05530577,28.933928663,2010,2
295212,121.1856888,25.05530577,29.512625294,2010,2
295213,121.2151179,25.05530577,29.798186679,2010,2
295214,121.244547,25.05530577,30.00561701,2010,2
295215,121.2739761,25.05530577,30.378588971,2010,2
295216,121.3034052,25.05530577,30.662758189,2010,2
295217,121.3328343,25.05530577,30.861685694,2010,2
295218,121.3622634,25.05530577,30.763390334,2010,2
295219,121.3916925,25.05530577,30.915970768,2010,2
295220,121.4211216,25.05530577,31.599198715,2010,2
295221,121.4505507,25.05530577,32.056836235,2010,2
295222,121.4799798,25.05530577,32.000804405,2010,2
295223,121.5094089,25.05530577,32.262682654,2010,2
295224,121.5388381,25.05530577,30.526846225,2010,2
295225,121.5682672,25.05530577,29.532169874,2010,2
295226,121.5976963,25.05530577,28.687818645,2010,2
295227,121.6271254,25.05530577,28.229252959,2010,2
295228,121.6565545,25.05530577,27.893903753,2010,2
295229,121.6859836,25.05530577,27.557747384,2010,2
295230,121.7154127,25.05530577,27.367689913,2010,2
295231,121.7448418,25.05530577,27.167744187,2010,2
295232,121.7742709,25.05530577,27.13920409,2010,2
295233,121.8037,25.05530577,27.241195374,2010,2
295234,121.8331291,25.05530577,27.403128114,2010,2
295235,121.8625582,25.05530577,27.472268715,2010,2
295236,121.8919873,25.05530577,27.385719869,2010,2
295237,121.9214164,25.05530577,27.133111128,2010,2
296122,121.0385433,25.02810918,28.634157173,2010,2
296123,121.0679724,25.02810918,28.158459933,2010,2
296124,121.0974015,25.02810918,27.964094342,2010,2
296125,121.1268306,25.02810918,28.234753273,2010,2
296126,121.1562597,25.02810918,28.884099497,2010,2
296127,121.1856888,25.02810918,29.479871266,2010,2
296128,121.2151179,25.02810918,29.936235182,2010,2
296129,121.244547,25.02810918,30.30142363,2010,2
296130,121.2739761,25.02810918,30.528780225,2010,2
296131,121.3034052,25.02810918,30.665752067,2010,2
296132,121.3328343,25.02810918,30.706231022,2010,2
296133,121.3622634,25.02810918,30.838595825,2010,2
296134,121.3916925,25.02810918,30.905891723,2010,2
296135,121.4211216,25.02810918,31.352503227,2010,2
296136,121.4505507,25.02810918,31.717768493,2010,2
296137,121.4799798,25.02810918,31.479942889,2010,2
296138,121.5094089,25.02810918,31.260306213,2010,2
296139,121.5388381,25.02810918,29.862162206,2010,2
296140,121.5682672,25.02810918,28.779278005,2010,2
