ID,x,y,final_PM25,year,month
287903,121.5094089,25.2728785,27.505010683,2007,4
287904,121.5388381,25.2728785,26.850155023,2007,4
287905,121.5682672,25.2728785,26.971417323,2007,4
287906,121.5976963,25.2728785,27.513877433,2007,4
288816,121.4505507,25.24568191,31.041146326,2007,4
288817,121.4799798,25.24568191,28.50760365,2007,4
288818,121.5094089,25.24568191,25.992566324,2007,4
288819,121.5388381,25.24568191,24.985351298,2007,4
288820,121.5682672,25.24568191,26.031382789,2007,4
288821,121.5976963,25.24568191,27.760061757,2007,4
288822,121.6271254,25.24568191,28.966070724,2007,4
289731,121.4505507,25.21848531,32.100471685,2007,4
289732,121.4799798,25.21848531,27.720683662,2007,4
289733,121.5094089,25.21848531,21.843324724,2007,4
289734,121.5388381,25.21848531,19.846630141,2007,4
289735,121.5682672,25.21848531,23.1408816,2007,4
289736,121.5976963,25.21848531,28.451540963,2007,4
289737,121.6271254,25.21848531,30.664055205,2007,4
290645,121.4211216,25.19128872,36.539640164,2007,4
290646,121.4505507,25.19128872,33.939430202,2007,4
290647,121.4799798,25.19128872,27.901486482,2007,4
290648,121.5094089,25.19128872,23.1408816,2007,4
290649,121.5388381,25.19128872,23.1408816,2007,4
290650,121.5682672,25.19128872,22.988553478,2007,4
290651,121.5976963,25.19128872,30.405993563,2007,4
290652,121.6271254,25.19128872,32.755882337,2007,4
290653,121.6565545,25.19128872,32.597628739,2007,4
290654,121.6859836,25.19128872,31.786283518,2007,4
291559,121.3916925,25.16409213,38.79009297,2007,4
291560,121.4211216,25.16409213,38.463035681,2007,4
291561,121.4505507,25.16409213,36.219954291,2007,4
291562,121.4799798,25.16409213,32.633257473,2007,4
291563,121.5094089,25.16409213,23.1408816,2007,4
291564,121.5388381,25.16409213,23.1408816,2007,4
291565,121.5682672,25.16409213,23.1408816,2007,4
291566,121.5976963,25.16409213,23.1408816,2007,4
291567,121.6271254,25.16409213,34.644721517,2007,4
291568,121.6565545,25.16409213,33.56113034,2007,4
291569,121.6859836,25.16409213,32.334152852,2007,4
291570,121.7154127,25.16409213,31.66023697,2007,4
292474,121.3916925,25.13689554,39.551691066,2007,4
292475,121.4211216,25.13689554,39.415765528,2007,4
292476,121.4505507,25.13689554,39.068761167,2007,4
292477,121.4799798,25.13689554,38.429927102,2007,4
292478,121.5094089,25.13689554,37.374642828,2007,4
292479,121.5388381,25.13689554,35.947426699,2007,4
292480,121.5682672,25.13689554,36.016579573,2007,4
292481,121.5976963,25.13689554,23.1408816,2007,4
292482,121.6271254,25.13689554,35.121056976,2007,4
292483,121.6565545,25.13689554,33.911837104,2007,4
292484,121.6859836,25.13689554,32.843488227,2007,4
292485,121.7154127,25.13689554,32.401882976,2007,4
292486,121.7448418,25.13689554,32.657139541,2007,4
292487,121.7742709,25.13689554,33.038774357,2007,4
293383,121.2151179,25.10969895,36.35098913,2007,4
293384,121.244547,25.10969895,36.754883356,2007,4
293385,121.2739761,25.10969895,37.609332882,2007,4
293386,121.3034052,25.10969895,38.652378133,2007,4
293387,121.3328343,25.10969895,39.393725131,2007,4
293388,121.3622634,25.10969895,39.162318468,2007,4
293389,121.3916925,25.10969895,39.084978965,2007,4
293390,121.4211216,25.10969895,39.284655692,2007,4
293391,121.4505507,25.10969895,38.979299359,2007,4
293392,121.4799798,25.10969895,38.712477545,2007,4
293393,121.5094089,25.10969895,38.689837808,2007,4
293394,121.5388381,25.10969895,37.262901098,2007,4
293395,121.5682672,25.10969895,35.766313695,2007,4
293396,121.5976963,25.10969895,34.831813055,2007,4
293397,121.6271254,25.10969895,34.089487304,2007,4
293398,121.6565545,25.10969895,33.544748406,2007,4
293399,121.6859836,25.10969895,33.114933419,2007,4
293400,121.7154127,25.10969895,32.791830283,2007,4
293401,121.7448418,25.10969895,32.993165571,2007,4
293402,121.7742709,25.10969895,33.431685927,2007,4
293403,121.8037,25.10969895,33.943221636,2007,4
293404,121.8331291,25.10969895,31.723204324,2007,4
293405,121.8625582,25.10969895,30.035192132,2007,4
293406,121.8919873,25.10969895,28.737602056,2007,4
293407,121.9214164,25.10969895,27.78864642,2007,4
