ID,x,y,final_PM25,datetime
287903,121.5094089,25.2728785,9.2251031257,201102
287904,121.5388381,25.2728785,9.3273198288,201102
287905,121.5682672,25.2728785,10.390860694,201102
287906,121.5976963,25.2728785,11.714876786,201102
288816,121.4505507,25.24568191,10.608722516,201102
288817,121.4799798,25.24568191,8.6519451105,201102
288818,121.5094089,25.24568191,6.958231102,201102
288819,121.5388381,25.24568191,6.807064243,201102
288820,121.5682672,25.24568191,8.6991487581,201102
288821,121.5976963,25.24568191,11.147605887,201102
288822,121.6271254,25.24568191,13.053466938,201102
289731,121.4505507,25.21848531,10.43658005,201102
289732,121.4799798,25.21848531,6.9073566616,201102
289733,121.5094089,25.21848531,2.40753466,201102
289734,121.5388381,25.21848531,1.3263936978,201102
289735,121.5682672,25.21848531,16.9759355,201102
289736,121.5976963,25.21848531,10.264899595,201102
289737,121.6271254,25.21848531,13.269872194,201102
290645,121.4211216,25.19128872,13.786415291,201102
290646,121.4505507,25.19128872,11.22792498,201102
290647,121.4799798,25.19128872,6.2349548302,201102
290648,121.5094089,25.19128872,16.9759355,201102
290649,121.5388381,25.19128872,16.9759355,201102
290650,121.5682672,25.19128872,2.8369295171,201102
290651,121.5976963,25.19128872,9.7514011211,201102
290652,121.6271254,25.19128872,13.260556988,201102
290653,121.6565545,25.19128872,15.429269577,201102
290654,121.6859836,25.19128872,17.074624348,201102
291559,121.3916925,25.16409213,16.523621315,201102
291560,121.4211216,25.16409213,15.605647339,201102
291561,121.4505507,25.16409213,13.540973453,201102
291562,121.4799798,25.16409213,9.373190283,201102
291563,121.5094089,25.16409213,16.9759355,201102
291564,121.5388381,25.16409213,16.9759355,201102
291565,121.5682672,25.16409213,16.9759355,201102
291566,121.5976963,25.16409213,16.9759355,201102
291567,121.6271254,25.16409213,13.836148955,201102
291568,121.6565545,25.16409213,15.687993629,201102
291569,121.6859836,25.16409213,17.008744286,201102
291570,121.7154127,25.16409213,16.503915564,201102
292474,121.3916925,25.13689554,18.05538646,201102
292475,121.4211216,25.13689554,17.69302873,201102
292476,121.4505507,25.13689554,16.881761682,201102
292477,121.4799798,25.13689554,15.225193656,201102
292478,121.5094089,25.13689554,13.10671462,201102
292479,121.5388381,25.13689554,11.634686839,201102
292480,121.5682672,25.13689554,12.286115245,201102
292481,121.5976963,25.13689554,16.9759355,201102
292482,121.6271254,25.13689554,15.191489086,201102
292483,121.6565545,25.13689554,16.19991625,201102
292484,121.6859836,25.13689554,16.70859646,201102
292485,121.7154127,25.13689554,16.827848119,201102
292486,121.7448418,25.13689554,16.952707666,201102
292487,121.7742709,25.13689554,15.968743211,201102
293383,121.2151179,25.10969895,19.527972264,201102
293384,121.244547,25.10969895,19.338292085,201102
293385,121.2739761,25.10969895,19.150366851,201102
293386,121.3034052,25.10969895,19.101537557,201102
293387,121.3328343,25.10969895,19.097188941,201102
293388,121.3622634,25.10969895,19.015370077,201102
293389,121.3916925,25.10969895,19.333936048,201102
293390,121.4211216,25.10969895,20.175406188,201102
293391,121.4505507,25.10969895,20.871691658,201102
293392,121.4799798,25.10969895,20.591027775,201102
293393,121.5094089,25.10969895,21.26920019,201102
293394,121.5388381,25.10969895,18.255249157,201102
293395,121.5682672,25.10969895,16.817708303,201102
293396,121.5976963,25.10969895,16.570585052,201102
293397,121.6271254,25.10969895,16.902473522,201102
293398,121.6565545,25.10969895,17.227801117,201102
293399,121.6859836,25.10969895,17.390995372,201102
293400,121.7154127,25.10969895,17.264861329,201102
293401,121.7448418,25.10969895,17.080867029,201102
293402,121.7742709,25.10969895,16.169487796,201102
293403,121.8037,25.10969895,14.641587326,201102
293404,121.8331291,25.10969895,13.806828256,201102
293405,121.8625582,25.10969895,13.250428478,201102
293406,121.8919873,25.10969895,12.672809122,201102
293407,121.9214164,25.10969895,12.11403297,201102
294296,121.1562597,25.08250236,19.96190067,201102
294297,121.1856888,25.08250236,20.491099381,201102
294298,121.2151179,25.08250236,20.479490601,201102
294299,121.244547,25.08250236,20.064696789,201102
294300,121.2739761,25.08250236,19.870907632,201102
294301,121.3034052,25.08250236,19.868696126,201102
294302,121.3328343,25.08250236,19.753433561,201102
294303,121.3622634,25.08250236,18.618294762,201102
294304,121.3916925,25.08250236,19.732115954,201102
294305,121.4211216,25.08250236,22.610287364,201102
294306,121.4505507,25.08250236,24.135892948,201102
294307,121.4799798,25.08250236,24.715041802,201102
294308,121.5094089,25.08250236,24.001961126,201102
294309,121.5388381,25.08250236,21.438873619,201102
