ID,x,y,final_PM25,datetime
287903,121.5094089,25.2728785,23.79699628,200211
287904,121.5388381,25.2728785,23.95234672,200211
287905,121.5682672,25.2728785,24.95310226,200211
287906,121.5976963,25.2728785,26.13206614,200211
288816,121.4505507,25.24568191,26.10205127,200211
288817,121.4799798,25.24568191,24.44524233,200211
288818,121.5094089,25.24568191,22.3654773,200211
288819,121.5388381,25.24568191,21.76294553,200211
288820,121.5682672,25.24568191,23.48944366,200211
288821,121.5976963,25.24568191,26.05666787,200211
288822,121.6271254,25.24568191,27.6501699,200211
289731,121.4505507,25.21848531,27.28148973,200211
289732,121.4799798,25.21848531,22.9721719,200211
289733,121.5094089,25.21848531,17.69145968,200211
289734,121.5388381,25.21848531,15.97412504,200211
289735,121.5682672,25.21848531,21.269288,200211
289736,121.5976963,25.21848531,24.46870555,200211
289737,121.6271254,25.21848531,27.29472905,200211
290645,121.4211216,25.19128872,30.77631857,200211
290646,121.4505507,25.19128872,28.17597665,200211
290647,121.4799798,25.19128872,22.11693396,200211
290648,121.5094089,25.19128872,21.269288,200211
290649,121.5388381,25.19128872,21.269288,200211
290650,121.5682672,25.19128872,17.16314372,200211
290651,121.5976963,25.19128872,24.07090186,200211
290652,121.6271254,25.19128872,26.95576569,200211
290653,121.6565545,25.19128872,26.82207045,200211
290654,121.6859836,25.19128872,26.27883013,200211
291559,121.3916925,25.16409213,32.22717385,200211
291560,121.4211216,25.16409213,31.7485177,200211
291561,121.4505507,25.16409213,32.25855244,200211
291562,121.4799798,25.16409213,25.63839231,200211
291563,121.5094089,25.16409213,21.269288,200211
291564,121.5388381,25.16409213,21.269288,200211
291565,121.5682672,25.16409213,21.269288,200211
291566,121.5976963,25.16409213,21.269288,200211
291567,121.6271254,25.16409213,27.43862898,200211
291568,121.6565545,25.16409213,26.7771105,200211
291569,121.6859836,25.16409213,25.92593834,200211
291570,121.7154127,25.16409213,25.64327924,200211
292474,121.3916925,25.13689554,32.44394785,200211
292475,121.4211216,25.13689554,31.85838739,200211
292476,121.4505507,25.13689554,31.29268414,200211
292477,121.4799798,25.13689554,29.20159477,200211
292478,121.5094089,25.13689554,26.83090698,200211
292479,121.5388381,25.13689554,25.56826728,200211
292480,121.5682672,25.13689554,26.32637133,200211
292481,121.5976963,25.13689554,21.269288,200211
292482,121.6271254,25.13689554,27.68326841,200211
292483,121.6565545,25.13689554,27.33853436,200211
292484,121.6859836,25.13689554,26.77476921,200211
292485,121.7154127,25.13689554,26.43564248,200211
292486,121.7448418,25.13689554,26.54496055,200211
292487,121.7742709,25.13689554,26.29787169,200211
293383,121.2151179,25.10969895,27.80619791,200211
293384,121.244547,25.10969895,27.70872342,200211
293385,121.2739761,25.10969895,27.78937615,200211
293386,121.3034052,25.10969895,29.8827082,200211
293387,121.3328343,25.10969895,32.26431684,200211
293388,121.3622634,25.10969895,33.05513781,200211
293389,121.3916925,25.10969895,32.20660449,200211
293390,121.4211216,25.10969895,31.92693012,200211
293391,121.4505507,25.10969895,30.79888364,200211
293392,121.4799798,25.10969895,29.05941856,200211
293393,121.5094089,25.10969895,27.69519442,200211
293394,121.5388381,25.10969895,27.64065369,200211
293395,121.5682672,25.10969895,28.18062782,200211
293396,121.5976963,25.10969895,28.19721608,200211
293397,121.6271254,25.10969895,28.03448641,200211
293398,121.6565545,25.10969895,27.89537515,200211
293399,121.6859836,25.10969895,27.8153848,200211
293400,121.7154127,25.10969895,27.59149361,200211
293401,121.7448418,25.10969895,27.37837331,200211
293402,121.7742709,25.10969895,26.7750808,200211
293403,121.8037,25.10969895,25.8739271,200211
293404,121.8331291,25.10969895,25.44355509,200211
293405,121.8625582,25.10969895,25.08666519,200211
293406,121.8919873,25.10969895,24.62194813,200211
293407,121.9214164,25.10969895,24.12808268,200211
294296,121.1562597,25.08250236,28.57895656,200211
294297,121.1856888,25.08250236,28.08868266,200211
294298,121.2151179,25.08250236,27.79778034,200211
294299,121.244547,25.08250236,27.98567635,200211
294300,121.2739761,25.08250236,29.02343692,200211
294301,121.3034052,25.08250236,31.45889207,200211
294302,121.3328343,25.08250236,33.31915798,200211
294303,121.3622634,25.08250236,32.39666154,200211
294304,121.3916925,25.08250236,32.07934825,200211
294305,121.4211216,25.08250236,32.03900142,200211
294306,121.4505507,25.08250236,31.42610382,200211
294307,121.4799798,25.08250236,31.75633583,200211
294308,121.5094089,25.08250236,31.74383031,200211
294309,121.5388381,25.08250236,30.72570648,200211
294310,121.5682672,25.08250236,30.48977306,200211
294311,121.5976963,25.08250236,30.19246698,200211
294312,121.6271254,25.08250236,29.67666818,200211
294313,121.6565545,25.08250236,29.24858996,200211
294314,121.6859836,25.08250236,28.89112423,200211
294315,121.7154127,25.08250236,28.50716576,200211
294316,121.7448418,25.08250236,28.08932274,200211
