ID,x,y,final_PM25,year,month
287903,121.5094089,25.2728785,18.379387404,2009,12
287904,121.5388381,25.2728785,18.160063071,2009,12
287905,121.5682672,25.2728785,18.090385186,2009,12
287906,121.5976963,25.2728785,18.19198181,2009,12
288816,121.4505507,25.24568191,19.280194077,2009,12
288817,121.4799798,25.24568191,18.713895397,2009,12
288818,121.5094089,25.24568191,18.284475357,2009,12
288819,121.5388381,25.24568191,18.062185685,2009,12
288820,121.5682672,25.24568191,18.01324407,2009,12
288821,121.5976963,25.24568191,18.094245645,2009,12
288822,121.6271254,25.24568191,18.537434112,2009,12
289731,121.4505507,25.21848531,19.465365341,2009,12
289732,121.4799798,25.21848531,18.737523312,2009,12
289733,121.5094089,25.21848531,18.175642893,2009,12
289734,121.5388381,25.21848531,17.966099429,2009,12
289735,121.5682672,25.21848531,18.0761241,2009,12
289736,121.5976963,25.21848531,18.073931898,2009,12
289737,121.6271254,25.21848531,18.317788567,2009,12
290645,121.4211216,25.19128872,20.680739035,2009,12
290646,121.4505507,25.19128872,19.996326147,2009,12
290647,121.4799798,25.19128872,19.001695964,2009,12
290648,121.5094089,25.19128872,18.0761241,2009,12
290649,121.5388381,25.19128872,18.0761241,2009,12
290650,121.5682672,25.19128872,17.751218848,2009,12
290651,121.5976963,25.19128872,18.296868263,2009,12
290652,121.6271254,25.19128872,19.992400093,2009,12
290653,121.6565545,25.19128872,21.309002686,2009,12
290654,121.6859836,25.19128872,24.279950572,2009,12
291559,121.3916925,25.16409213,21.787240134,2009,12
291560,121.4211216,25.16409213,21.741478302,2009,12
291561,121.4505507,25.16409213,21.32170166,2009,12
291562,121.4799798,25.16409213,20.227927139,2009,12
291563,121.5094089,25.16409213,18.0761241,2009,12
291564,121.5388381,25.16409213,18.0761241,2009,12
291565,121.5682672,25.16409213,18.0761241,2009,12
291566,121.5976963,25.16409213,18.0761241,2009,12
291567,121.6271254,25.16409213,22.371195645,2009,12
291568,121.6565545,25.16409213,23.508018724,2009,12
291569,121.6859836,25.16409213,25.083449876,2009,12
291570,121.7154127,25.16409213,24.308082878,2009,12
292474,121.3916925,25.13689554,23.157414403,2009,12
292475,121.4211216,25.13689554,23.771123522,2009,12
292476,121.4505507,25.13689554,23.836835649,2009,12
292477,121.4799798,25.13689554,23.383146448,2009,12
292478,121.5094089,25.13689554,23.00553673,2009,12
292479,121.5388381,25.13689554,23.15831091,2009,12
292480,121.5682672,25.13689554,22.94642979,2009,12
292481,121.5976963,25.13689554,18.0761241,2009,12
292482,121.6271254,25.13689554,24.240985832,2009,12
292483,121.6565545,25.13689554,24.858148218,2009,12
292484,121.6859836,25.13689554,25.469109754,2009,12
292485,121.7154127,25.13689554,25.528786615,2009,12
292486,121.7448418,25.13689554,26.650433797,2009,12
292487,121.7742709,25.13689554,27.025818008,2009,12
293383,121.2151179,25.10969895,24.485442462,2009,12
293384,121.244547,25.10969895,24.399996073,2009,12
293385,121.2739761,25.10969895,24.067722196,2009,12
293386,121.3034052,25.10969895,23.671359712,2009,12
293387,121.3328343,25.10969895,23.338591075,2009,12
293388,121.3622634,25.10969895,23.506644018,2009,12
293389,121.3916925,25.10969895,24.450854212,2009,12
293390,121.4211216,25.10969895,25.934679041,2009,12
293391,121.4505507,25.10969895,27.429666491,2009,12
293392,121.4799798,25.10969895,28.635524171,2009,12
293393,121.5094089,25.10969895,30.791437955,2009,12
293394,121.5388381,25.10969895,29.002918334,2009,12
293395,121.5682672,25.10969895,27.67134319,2009,12
293396,121.5976963,25.10969895,27.434194819,2009,12
293397,121.6271254,25.10969895,27.3909593,2009,12
293398,121.6565545,25.10969895,26.973271576,2009,12
293399,121.6859836,25.10969895,26.543322603,2009,12
293400,121.7154127,25.10969895,26.536074379,2009,12
293401,121.7448418,25.10969895,27.790271622,2009,12
293402,121.7742709,25.10969895,28.278906897,2009,12
293403,121.8037,25.10969895,28.03757982,2009,12
293404,121.8331291,25.10969895,26.208928889,2009,12
293405,121.8625582,25.10969895,25.095447489,2009,12
293406,121.8919873,25.10969895,24.720491455,2009,12
293407,121.9214164,25.10969895,24.719694753,2009,12
294296,121.1562597,25.08250236,24.578214215,2009,12
294297,121.1856888,25.08250236,25.739679505,2009,12
294298,121.2151179,25.08250236,26.261439439,2009,12
