ID,x,y,final_PM25,datetime
287903,121.5094089,25.2728785,11.309669329,201401
287903,121.5094089,25.2728785,19.60728206,201402
287903,121.5094089,25.2728785,11.824920979,201403
287903,121.5094089,25.2728785,24.980883983,201404
287903,121.5094089,25.2728785,14.026141037,201405
287903,121.5094089,25.2728785,21.263237443,201406
287903,121.5094089,25.2728785,11.380997569,201407
287903,121.5094089,25.2728785,13.381813859,201408
287903,121.5094089,25.2728785,23.016313608,201409
287903,121.5094089,25.2728785,22.739181925,201410
287903,121.5094089,25.2728785,19.2951354,201411
287903,121.5094089,25.2728785,16.51214739,201412
287904,121.5388381,25.2728785,11.326366593,201401
287904,121.5388381,25.2728785,19.675960891,201402
287904,121.5388381,25.2728785,11.916703246,201403
287904,121.5388381,25.2728785,24.715487125,201404
287904,121.5388381,25.2728785,14.105145597,201405
287904,121.5388381,25.2728785,20.481964393,201406
287904,121.5388381,25.2728785,11.445697152,201407
287904,121.5388381,25.2728785,13.468527333,201408
287904,121.5388381,25.2728785,23.083829478,201409
287904,121.5388381,25.2728785,22.178883054,201410
287904,121.5388381,25.2728785,19.457868236,201411
287904,121.5388381,25.2728785,16.225559189,201412
287905,121.5682672,25.2728785,11.477501942,201401
287905,121.5682672,25.2728785,20.071298105,201402
287905,121.5682672,25.2728785,11.931545568,201403
287905,121.5682672,25.2728785,24.596626293,201404
287905,121.5682672,25.2728785,14.303925297,201405
287905,121.5682672,25.2728785,21.261802921,201406
287905,121.5682672,25.2728785,11.519830183,201407
287905,121.5682672,25.2728785,13.579697509,201408
287905,121.5682672,25.2728785,23.141000995,201409
287905,121.5682672,25.2728785,21.854935421,201410
287905,121.5682672,25.2728785,21.226037089,201411
287905,121.5682672,25.2728785,15.977599893,201412
287906,121.5976963,25.2728785,11.812938557,201401
287906,121.5976963,25.2728785,20.391537194,201402
287906,121.5976963,25.2728785,11.849943246,201403
287906,121.5976963,25.2728785,24.712150492,201404
287906,121.5976963,25.2728785,14.465132392,201405
287906,121.5976963,25.2728785,23.604598538,201406
287906,121.5976963,25.2728785,11.49986391,201407
287906,121.5976963,25.2728785,13.726105714,201408
287906,121.5976963,25.2728785,22.989151423,201409
287906,121.5976963,25.2728785,21.705424983,201410
287906,121.5976963,25.2728785,25.062835134,201411
287906,121.5976963,25.2728785,15.765441735,201412
288816,121.4505507,25.24568191,11.899720081,201401
288816,121.4505507,25.24568191,19.786149866,201402
288816,121.4505507,25.24568191,11.541591272,201403
288816,121.4505507,25.24568191,26.429235021,201404
288816,121.4505507,25.24568191,14.357026096,201405
288816,121.4505507,25.24568191,24.058242008,201406
288816,121.4505507,25.24568191,11.673962775,201407
288816,121.4505507,25.24568191,13.344492501,201408
288816,121.4505507,25.24568191,22.79672354,201409
288816,121.4505507,25.24568191,23.74125688,201410
288816,121.4505507,25.24568191,20.383058064,201411
288816,121.4505507,25.24568191,17.128216749,201412
288817,121.4799798,25.24568191,11.727348605,201401
288817,121.4799798,25.24568191,19.602316484,201402
288817,121.4799798,25.24568191,11.345181662,201403
288817,121.4799798,25.24568191,25.886409493,201404
288817,121.4799798,25.24568191,13.944917887,201405
288817,121.4799798,25.24568191,20.895298453,201406
288817,121.4799798,25.24568191,11.506563131,201407
288817,121.4799798,25.24568191,13.319942958,201408
288817,121.4799798,25.24568191,22.640056403,201409
288817,121.4799798,25.24568191,23.185477934,201410
288817,121.4799798,25.24568191,18.28312716,201411
288817,121.4799798,25.24568191,16.726361803,201412
288818,121.5094089,25.24568191,11.452069834,201401
288818,121.5094089,25.24568191,19.48671559,201402
288818,121.5094089,25.24568191,11.261631007,201403
288818,121.5094089,25.24568191,25.176295074,201404
288818,121.5094089,25.24568191,13.688085838,201405
288818,121.5094089,25.24568191,18.148582271,201406
288818,121.5094089,25.24568191,11.388393259,201407
288818,121.5094089,25.24568191,13.380547132,201408
288818,121.5094089,25.24568191,22.639450911,201409
288818,121.5094089,25.24568191,22.571637806,201410
288818,121.5094089,25.24568191,16.550554905,201411
288818,121.5094089,25.24568191,16.39159229,201412
288819,121.5388381,25.24568191,11.221057967,201401
288819,121.5388381,25.24568191,19.427615434,201402
288819,121.5388381,25.24568191,11.315355371,201403
288819,121.5388381,25.24568191,24.591814699,201404
288819,121.5388381,25.24568191,13.625304543,201405
288819,121.5388381,25.24568191,16.660224151,201406
288819,121.5388381,25.24568191,11.282517235,201407
288819,121.5388381,25.24568191,13.349395466,201408
288819,121.5388381,25.24568191,22.70882766,201409
288819,121.5388381,25.24568191,22.061042376,201410
288819,121.5388381,25.24568191,15.837199014,201411
288819,121.5388381,25.24568191,16.144602679,201412
288820,121.5682672,25.24568191,11.287295896,201401
288820,121.5682672,25.24568191,19.697427511,201402
288820,121.5682672,25.24568191,11.644217774,201403
288820,121.5682672,25.24568191,24.424501038,201404
288820,121.5682672,25.24568191,13.888973974,201405
288820,121.5682672,25.24568191,17.542276324,201406
288820,121.5682672,25.24568191,11.350623638,201407
288820,121.5682672,25.24568191,13.498201979,201408
288820,121.5682672,25.24568191,22.900602659,201409
288820,121.5682672,25.24568191,21.907069405,201410
288820,121.5682672,25.24568191,17.084612805,201411
288820,121.5682672,25.24568191,15.933769577,201412
288821,121.5976963,25.24568191,11.576506827,201401
288821,121.5976963,25.24568191,19.958570504,201402
288821,121.5976963,25.24568191,11.916294065,201403
288821,121.5976963,25.24568191,24.544174875,201404
288821,121.5976963,25.24568191,14.158832141,201405
288821,121.5976963,25.24568191,21.981544655,201406
288821,121.5976963,25.24568191,11.431906055,201407
288821,121.5976963,25.24568191,13.699915522,201408
288821,121.5976963,25.24568191,22.98089902,201409
288821,121.5976963,25.24568191,21.977431283,201410
288821,121.5976963,25.24568191,20.953633549,201411
288821,121.5976963,25.24568191,15.70663444,201412
288822,121.6271254,25.24568191,11.962647907,201401
288822,121.6271254,25.24568191,20.144821878,201402
288822,121.6271254,25.24568191,11.918473345,201403
288822,121.6271254,25.24568191,24.824155487,201404
288822,121.6271254,25.24568191,14.247928782,201405
288822,121.6271254,25.24568191,26.836673751,201406
288822,121.6271254,25.24568191,11.447006072,201407
288822,121.6271254,25.24568191,13.86444087,201408
288822,121.6271254,25.24568191,22.903946802,201409
288822,121.6271254,25.24568191,22.141439242,201410
288822,121.6271254,25.24568191,24.222134508,201411
288822,121.6271254,25.24568191,15.573564448,201412
289731,121.4505507,25.21848531,12.208224636,201401
289731,121.4505507,25.21848531,19.555208336,201402
289731,121.4505507,25.21848531,11.191322879,201403
289731,121.4505507,25.21848531,27.099923695,201404
289731,121.4505507,25.21848531,14.301321927,201405
289731,121.4505507,25.21848531,23.567945381,201406
289731,121.4505507,25.21848531,12.106651049,201407
289731,121.4505507,25.21848531,13.178110729,201408
