ID,x,y,final_PM25,datetime
287903,121.5094089,25.2728785,13.258941396,200901
287904,121.5388381,25.2728785,13.368581555,200901
287905,121.5682672,25.2728785,13.550582878,200901
287906,121.5976963,25.2728785,13.676468576,200901
288816,121.4505507,25.24568191,12.880798234,200901
288817,121.4799798,25.24568191,13.147081001,200901
288818,121.5094089,25.24568191,12.918022726,200901
288819,121.5388381,25.24568191,12.837754913,200901
288820,121.5682672,25.24568191,13.244824717,200901
288821,121.5976963,25.24568191,13.490102917,200901
288822,121.6271254,25.24568191,13.159800324,200901
289731,121.4505507,25.21848531,12.895301991,200901
289732,121.4799798,25.21848531,12.868823833,200901
289733,121.5094089,25.21848531,11.538115118,200901
289734,121.5388381,25.21848531,11.026251921,200901
289735,121.5682672,25.21848531,13.5108005,200901
289736,121.5976963,25.21848531,13.331370598,200901
289737,121.6271254,25.21848531,12.699402542,200901
290645,121.4211216,25.19128872,11.675433821,200901
290646,121.4505507,25.19128872,12.840355873,200901
290647,121.4799798,25.19128872,13.13359408,200901
290648,121.5094089,25.19128872,13.5108005,200901
290649,121.5388381,25.19128872,13.5108005,200901
290650,121.5682672,25.19128872,12.539604681,200901
290651,121.5976963,25.19128872,13.590656474,200901
290652,121.6271254,25.19128872,12.204703966,200901
290653,121.6565545,25.19128872,11.209633434,200901
290654,121.6859836,25.19128872,11.278788647,200901
291559,121.3916925,25.16409213,10.979015363,200901
291560,121.4211216,25.16409213,11.417979265,200901
291561,121.4505507,25.16409213,12.492662876,200901
291562,121.4799798,25.16409213,14.0772482,200901
291563,121.5094089,25.16409213,13.5108005,200901
291564,121.5388381,25.16409213,13.5108005,200901
291565,121.5682672,25.16409213,13.5108005,200901
291566,121.5976963,25.16409213,13.5108005,200901
291567,121.6271254,25.16409213,12.156177634,200901
291568,121.6565545,25.16409213,11.781136649,200901
291569,121.6859836,25.16409213,12.163501273,200901
291570,121.7154127,25.16409213,12.892974217,200901
292474,121.3916925,25.13689554,11.72598892,200901
292475,121.4211216,25.13689554,12.085827144,200901
292476,121.4505507,25.13689554,12.640460208,200901
292477,121.4799798,25.13689554,13.211210388,200901
292478,121.5094089,25.13689554,14.230480287,200901
292479,121.5388381,25.13689554,14.716705204,200901
292480,121.5682672,25.13689554,14.108292176,200901
292481,121.5976963,25.13689554,13.5108005,200901
292482,121.6271254,25.13689554,13.201293305,200901
292483,121.6565545,25.13689554,13.501811634,200901
292484,121.6859836,25.13689554,13.895701263,200901
292485,121.7154127,25.13689554,14.386846263,200901
292486,121.7448418,25.13689554,14.878052262,200901
292487,121.7742709,25.13689554,14.831879399,200901
293383,121.2151179,25.10969895,13.260652681,200901
293384,121.244547,25.10969895,13.080810124,200901
293385,121.2739761,25.10969895,12.805437877,200901
293386,121.3034052,25.10969895,12.579752142,200901
293387,121.3328343,25.10969895,12.453292995,200901
293388,121.3622634,25.10969895,12.500770098,200901
293389,121.3916925,25.10969895,13.165154426,200901
293390,121.4211216,25.10969895,14.348735585,200901
293391,121.4505507,25.10969895,15.642772629,200901
293392,121.4799798,25.10969895,16.413109196,200901
293393,121.5094089,25.10969895,19.271765433,200901
293394,121.5388381,25.10969895,16.934321101,200901
293395,121.5682672,25.10969895,15.680667897,200901
293396,121.5976963,25.10969895,15.323749106,200901
293397,121.6271254,25.10969895,15.382353622,200901
293398,121.6565545,25.10969895,15.552540053,200901
293399,121.6859836,25.10969895,15.66360615,200901
293400,121.7154127,25.10969895,15.70239123,200901
293401,121.7448418,25.10969895,15.812171221,200901
293402,121.7742709,25.10969895,15.611867302,200901
293403,121.8037,25.10969895,15.219659415,200901
293404,121.8331291,25.10969895,14.821770899,200901
293405,121.8625582,25.10969895,14.472218719,200901
293406,121.8919873,25.10969895,14.221888869,200901
293407,121.9214164,25.10969895,14.075083486,200901
294296,121.1562597,25.08250236,14.132681503,200901
294297,121.1856888,25.08250236,14.734055028,200901
294298,121.2151179,25.08250236,14.817042222,200901
294299,121.244547,25.08250236,14.22359012,200901
294300,121.2739761,25.08250236,13.789448167,200901
294301,121.3034052,25.08250236,13.532741317,200901
294302,121.3328343,25.08250236,13.474926663,200901
294303,121.3622634,25.08250236,12.952527974,200901
294304,121.3916925,25.08250236,14.328704894,200901
294305,121.4211216,25.08250236,17.234283739,200901
294306,121.4505507,25.08250236,19.537716042,200901
294307,121.4799798,25.08250236,21.954542036,200901
294308,121.5094089,25.08250236,23.415738493,200901
294309,121.5388381,25.08250236,21.641030884,200901
294310,121.5682672,25.08250236,19.588313319,200901
294311,121.5976963,25.08250236,18.532538707,200901
294312,121.6271254,25.08250236,18.115461773,200901
294313,121.6565545,25.08250236,17.678203281,200901
294314,121.6859836,25.08250236,16.861357515,200901
294315,121.7154127,25.08250236,16.3301339,200901
294316,121.7448418,25.08250236,16.10020193,200901
294317,121.7742709,25.08250236,15.870446424,200901
294318,121.8037,25.08250236,15.62192329,200901
294319,121.8331291,25.08250236,15.367727924,200901
294320,121.8625582,25.08250236,15.068117501,200901
294321,121.8919873,25.08250236,14.797732473,200901
295209,121.0974015,25.05530577,14.274044019,200901
295210,121.1268306,25.05530577,14.452745465,200901
295211,121.1562597,25.05530577,14.999072116,200901
295212,121.1856888,25.05530577,16.551968741,200901
295213,121.2151179,25.05530577,17.073811639,200901
295214,121.244547,25.05530577,15.406128378,200901
295215,121.2739761,25.05530577,14.810495692,200901
295216,121.3034052,25.05530577,14.609701522,200901
295217,121.3328343,25.05530577,14.950923516,200901
295218,121.3622634,25.05530577,15.662882421,200901
295219,121.3916925,25.05530577,17.591403346,200901
295220,121.4211216,25.05530577,20.913400276,200901
295221,121.4505507,25.05530577,23.426558336,200901
295222,121.4799798,25.05530577,25.901896106,200901
