ID,x,y,final_PM25,year,month
287903,121.5094089,25.2728785,18.287371088,2012,10
287904,121.5388381,25.2728785,18.153010944,2012,10
287905,121.5682672,25.2728785,18.409075286,2012,10
287906,121.5976963,25.2728785,18.892775975,2012,10
288816,121.4505507,25.24568191,19.426016656,2012,10
288817,121.4799798,25.24568191,18.659965306,2012,10
288818,121.5094089,25.24568191,17.930529997,2012,10
288819,121.5388381,25.24568191,17.706322111,2012,10
288820,121.5682672,25.24568191,18.248569299,2012,10
288821,121.5976963,25.24568191,19.161364316,2012,10
288822,121.6271254,25.24568191,20.056484228,2012,10
289731,121.4505507,25.21848531,19.879422907,2012,10
289732,121.4799798,25.21848531,18.416981977,2012,10
289733,121.5094089,25.21848531,16.733847594,2012,10
289734,121.5388381,25.21848531,16.153607383,2012,10
289735,121.5682672,25.21848531,13.9093386,2012,10
289736,121.5976963,25.21848531,19.095298932,2012,10
289737,121.6271254,25.21848531,20.55044861,2012,10
290645,121.4211216,25.19128872,21.71072643,2012,10
290646,121.4505507,25.19128872,20.580838513,2012,10
290647,121.4799798,25.19128872,18.491427868,2012,10
290648,121.5094089,25.19128872,13.9093386,2012,10
290649,121.5388381,25.19128872,13.9093386,2012,10
290650,121.5682672,25.19128872,16.772506027,2012,10
290651,121.5976963,25.19128872,19.228165398,2012,10
290652,121.6271254,25.19128872,20.975839436,2012,10
290653,121.6565545,25.19128872,22.433506198,2012,10
290654,121.6859836,25.19128872,23.809585972,2012,10
291559,121.3916925,25.16409213,23.409121809,2012,10
291560,121.4211216,25.16409213,23.074802459,2012,10
291561,121.4505507,25.16409213,22.166363218,2012,10
291562,121.4799798,25.16409213,20.292443457,2012,10
291563,121.5094089,25.16409213,13.9093386,2012,10
291564,121.5388381,25.16409213,13.9093386,2012,10
291565,121.5682672,25.16409213,13.9093386,2012,10
291566,121.5976963,25.16409213,13.9093386,2012,10
291567,121.6271254,25.16409213,22.140642799,2012,10
291568,121.6565545,25.16409213,23.420438463,2012,10
291569,121.6859836,25.16409213,24.761596502,2012,10
291570,121.7154127,25.16409213,24.943920203,2012,10
292474,121.3916925,25.13689554,24.671930431,2012,10
292475,121.4211216,25.13689554,24.812999286,2012,10
