ID,x,y,final_PM25,datetime
287903,121.5094089,25.2728785,6.7228210306,200701
287903,121.5094089,25.2728785,24.435643083,200702
287903,121.5094089,25.2728785,14.408142748,200703
287903,121.5094089,25.2728785,27.505010683,200704
287903,121.5094089,25.2728785,20.410382717,200705
287903,121.5094089,25.2728785,18.503081014,200706
287903,121.5094089,25.2728785,12.974572295,200707
287903,121.5094089,25.2728785,10.670143203,200708
287903,121.5094089,25.2728785,19.409301871,200709
287903,121.5094089,25.2728785,16.933192414,200710
287903,121.5094089,25.2728785,20.617225485,200711
287903,121.5094089,25.2728785,22.632809109,200712
287904,121.5388381,25.2728785,6.8891143831,200701
287904,121.5388381,25.2728785,24.435855469,200702
287904,121.5388381,25.2728785,14.913262677,200703
287904,121.5388381,25.2728785,26.850155023,200704
287904,121.5388381,25.2728785,19.865713495,200705
287904,121.5388381,25.2728785,17.802170325,200706
287904,121.5388381,25.2728785,12.947076706,200707
287904,121.5388381,25.2728785,10.537809846,200708
287904,121.5388381,25.2728785,18.180770075,200709
287904,121.5388381,25.2728785,16.3798654,200710
287904,121.5388381,25.2728785,19.868869678,200711
287904,121.5388381,25.2728785,21.608063812,200712
287905,121.5682672,25.2728785,7.1672024328,200701
287905,121.5682672,25.2728785,26.134340277,200702
287905,121.5682672,25.2728785,15.284847217,200703
287905,121.5682672,25.2728785,26.971417323,200704
287905,121.5682672,25.2728785,19.921926178,200705
287905,121.5682672,25.2728785,18.007014384,200706
287905,121.5682672,25.2728785,12.986959561,200707
287905,121.5682672,25.2728785,10.711457267,200708
287905,121.5682672,25.2728785,17.005217812,200709
287905,121.5682672,25.2728785,16.465328376,200710
287905,121.5682672,25.2728785,20.176217074,200711
287905,121.5682672,25.2728785,22.119761306,200712
287906,121.5976963,25.2728785,7.3853373286,200701
287906,121.5976963,25.2728785,28.205183021,200702
287906,121.5976963,25.2728785,15.519423144,200703
287906,121.5976963,25.2728785,27.513877433,200704
287906,121.5976963,25.2728785,20.30338317,200705
287906,121.5976963,25.2728785,19.138295262,200706
287906,121.5976963,25.2728785,12.478688438,200707
287906,121.5976963,25.2728785,11.013379421,200708
287906,121.5976963,25.2728785,15.836637773,200709
287906,121.5976963,25.2728785,16.958611301,200710
287906,121.5976963,25.2728785,21.65638465,200711
287906,121.5976963,25.2728785,24.213284818,200712
288816,121.4505507,25.24568191,6.2154743123,200701
288816,121.4505507,25.24568191,26.434703681,200702
288816,121.4505507,25.24568191,13.763573102,200703
288816,121.4505507,25.24568191,31.041146326,200704
288816,121.4505507,25.24568191,22.658949486,200705
288816,121.4505507,25.24568191,20.834934136,200706
288816,121.4505507,25.24568191,13.230733314,200707
288816,121.4505507,25.24568191,11.810115774,200708
288816,121.4505507,25.24568191,21.869404827,200709
288816,121.4505507,25.24568191,18.947206719,200710
288816,121.4505507,25.24568191,22.431098079,200711
288816,121.4505507,25.24568191,25.829858039,200712
288817,121.4799798,25.24568191,6.5151426107,200701
288817,121.4799798,25.24568191,22.729691314,200702
288817,121.4799798,25.24568191,13.836758454,200703
288817,121.4799798,25.24568191,28.50760365,200704
288817,121.4799798,25.24568191,20.875704612,200705
288817,121.4799798,25.24568191,18.586827455,200706
288817,121.4799798,25.24568191,12.623771393,200707
288817,121.4799798,25.24568191,10.927225673,200708
288817,121.4799798,25.24568191,20.153190207,200709
288817,121.4799798,25.24568191,17.339351421,200710
288817,121.4799798,25.24568191,20.063155153,200711
288817,121.4799798,25.24568191,22.335546164,200712
288818,121.5094089,25.24568191,6.1488689914,200701
288818,121.5094089,25.24568191,19.438928327,200702
288818,121.5094089,25.24568191,14.502787473,200703
288818,121.5094089,25.24568191,25.992566324,200704
288818,121.5094089,25.24568191,19.165609612,200705
288818,121.5094089,25.24568191,16.717570295,200706
288818,121.5094089,25.24568191,11.720467419,200707
288818,121.5094089,25.24568191,10.22681369,200708
288818,121.5094089,25.24568191,19.006637818,200709
288818,121.5094089,25.24568191,15.746389493,200710
288818,121.5094089,25.24568191,18.030570617,200711
288818,121.5094089,25.24568191,19.332367108,200712
288819,121.5388381,25.24568191,6.0203665782,200701
288819,121.5388381,25.24568191,19.022062724,200702
288819,121.5388381,25.24568191,15.122862286,200703
288819,121.5388381,25.24568191,24.985351298,200704
288819,121.5388381,25.24568191,18.276003095,200705
288819,121.5388381,25.24568191,15.674528551,200706
288819,121.5388381,25.24568191,11.531790058,200707
288819,121.5388381,25.24568191,10.029079286,200708
